2022-11-01 23:43:23;1047645800;dankodmitry;/start;
2022-11-01 23:43:33;1047645800;dankodmitry;/start;
2022-11-01 23:44:16;555874454;None;/start;
2022-11-01 23:44:36;555874454;None;/help;
2022-11-01 23:44:40;555874454;None;/time;
2022-11-01 23:44:57;555874454;None;/timing;
2022-11-01 23:45:28;555874454;None;/hello;
2022-11-02 00:13:11;1047645800;dankodmitry;/start;
2022-11-02 00:13:14;1047645800;dankodmitry;/group;
2022-11-02 00:13:25;1047645800;dankodmitry;/help;
2022-11-02 00:14:28;1047645800;dankodmitry;/help;
2022-11-02 00:14:50;1047645800;dankodmitry;/help;
2022-11-02 00:14:58;1047645800;dankodmitry;/help;
2022-11-02 00:15:04;1047645800;dankodmitry;/help;
2022-11-02 16:41:49;1047645800;dankodmitry;/start;
2022-11-02 16:41:52;1047645800;dankodmitry;/group;
2022-11-02 16:42:03;1047645800;dankodmitry;/help;
2022-11-02 16:42:16;1047645800;dankodmitry;/time\;
2022-11-02 16:42:57;1047645800;dankodmitry;/timing;
2022-11-03 23:39:32;1047645800;dankodmitry;/group;
2022-11-03 23:39:48;1047645800;dankodmitry;/group ó;
2022-11-03 23:40:18;1047645800;dankodmitry;/group ó;
2022-11-03 23:41:35;1047645800;dankodmitry;/group ó;
2022-11-03 23:50:05;1047645800;dankodmitry;/group;
2022-11-03 23:50:11;1047645800;dankodmitry;/group;
2022-11-03 23:50:27;1047645800;dankodmitry;/group;
2022-11-03 23:51:01;1047645800;dankodmitry;/group;
2022-11-04 19:43:01;1047645800;dankodmitry;/group;
2022-11-04 19:59:29;1047645800;dankodmitry;/group;
2022-11-04 19:59:39;1047645800;dankodmitry;/group ó-;
2022-11-04 20:08:27;1047645800;dankodmitry;/group+=-;
2022-11-04 22:55:53;1047645800;dankodmitry;/start;
2022-11-04 22:56:00;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 22:57:05;1047645800;dankodmitry;/start;
2022-11-04 22:57:12;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 22:58:12;1047645800;dankodmitry;/start;
2022-11-04 22:58:16;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 22:58:37;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 22:58:39;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 22:58:45;1047645800;dankodmitry;/group ÕœÃ·‰-01-22;
2022-11-04 22:59:45;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 23:02:59;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 23:26:01;1047645800;dankodmitry;/lesson;
2022-11-04 23:26:15;1047645800;dankodmitry;/lesson;
2022-11-04 23:26:23;1047645800;dankodmitry;/lesson;
2022-11-04 23:27:24;1047645800;dankodmitry;/lesson;
2022-11-04 23:33:54;1047645800;dankodmitry;/start;
2022-11-04 23:34:16;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 23:34:31;1047645800;dankodmitry;/help;
2022-11-04 23:34:39;1047645800;dankodmitry;/time;
2022-11-04 23:34:41;1047645800;dankodmitry;/hello;
2022-11-04 23:34:54;1047645800;dankodmitry;/lesson;
2022-11-04 23:37:17;1047645800;dankodmitry;/start;
2022-11-04 23:37:24;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-04 23:37:26;1047645800;dankodmitry;/help;
2022-11-04 23:37:27;1047645800;dankodmitry;/lesson;
2022-11-04 23:37:29;1047645800;dankodmitry;/lesson;
2022-11-05 13:22:17;1047645800;dankodmitry;/lesson;
2022-11-05 13:24:16;1047645800;dankodmitry;/lesson;
2022-11-05 13:25:42;1047645800;dankodmitry;/lesson;
2022-11-05 13:26:32;1047645800;dankodmitry;/lesson;
2022-11-05 13:30:16;1047645800;dankodmitry;/lesson;
2022-11-05 13:33:30;1047645800;dankodmitry;/start;
2022-11-05 13:33:36;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-05 13:33:47;1047645800;dankodmitry;/help;
2022-11-05 13:33:58;1047645800;dankodmitry;/lesson;
2022-11-05 13:34:00;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:36:46;1047645800;dankodmitry;/lesson;
2022-11-05 13:37:36;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:37:55;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:39:27;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:40:08;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:44:14;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:44:21;1047645800;dankodmitry;/lesson;
2022-11-05 13:48:59;555874454;None;/hello;
2022-11-05 13:55:13;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 13:55:20;1047645800;dankodmitry;/lesson;
2022-11-05 13:55:20;555874454;None;/help;
2022-11-05 13:55:27;555874454;None;/group;
2022-11-05 13:55:29;555874454;None;/lesson;
2022-11-05 13:55:31;555874454;None;/lesson_tomorrow;
2022-11-05 13:55:35;555874454;None;/time;
2022-11-05 13:55:42;1047645800;dankodmitry;/lesson;
2022-11-05 13:55:45;555874454;None;/lesson;
2022-11-05 13:55:54;555874454;None;/lesson_tomorrow;
2022-11-05 13:58:04;1047645800;dankodmitry;/lesson;
2022-11-05 13:58:24;1047645800;dankodmitry;/lesson;
2022-11-05 13:59:00;1047645800;dankodmitry;/lesson;
2022-11-05 14:00:01;1047645800;dankodmitry;/start;
2022-11-05 14:00:06;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-05 14:00:08;1047645800;dankodmitry;/help;
2022-11-05 14:00:11;1047645800;dankodmitry;/lesson;
2022-11-05 14:00:12;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 14:00:16;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 14:00:45;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 14:00:52;1047645800;dankodmitry;/lesson;
2022-11-05 14:00:56;1047645800;dankodmitry;/time;
2022-11-05 14:01:05;1047645800;dankodmitry;/hello;
2022-11-05 15:40:43;555874454;None;/hello;
2022-11-05 15:40:44;555874454;None;/lesson;
2022-11-05 15:40:44;555874454;None;/lesson_tomorrow;
2022-11-05 15:40:45;555874454;None;/time;
2022-11-05 15:40:46;555874454;None;/group;
2022-11-05 15:40:48;555874454;None;/help;
2022-11-05 15:52:53;473268257;almostschast6e;/start;
2022-11-05 15:53:09;473268257;almostschast6e;/group ÕœÃ·‰-01-21;
2022-11-05 15:53:43;473268257;almostschast6e;/help;
2022-11-05 15:53:48;473268257;almostschast6e;/lesson_tomorrow;
2022-11-05 15:53:57;473268257;almostschast6e;/hello;
2022-11-05 15:54:03;473268257;almostschast6e;/group;
2022-11-05 15:54:08;473268257;almostschast6e;/time;
2022-11-05 15:54:23;473268257;almostschast6e;/lesson_tomorrow;
2022-11-05 16:17:31;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 16:17:40;1047645800;dankodmitry;/lesson;
2022-11-05 16:19:34;473268257;almostschast6e;/start;
2022-11-05 16:19:42;473268257;almostschast6e;/group ÕœÃ·‰-01-21;
2022-11-05 16:19:44;473268257;almostschast6e;/help;
2022-11-05 16:19:47;473268257;almostschast6e;/lesson_tomorrow;
2022-11-05 16:19:50;473268257;almostschast6e;/hello;
2022-11-05 16:19:52;473268257;almostschast6e;/time;
2022-11-05 16:19:57;473268257;almostschast6e;/lesson;
2022-11-05 16:20:55;1047645800;dankodmitry;/lesson_tomorrow;
2022-11-05 16:20:56;1047645800;dankodmitry;/lesson;
2022-11-05 16:24:29;1047645800;dankodmitry;/lesson;
2022-11-05 16:29:11;1047645800;dankodmitry;/lesson;
2022-11-05 16:30:24;1047645800;dankodmitry;/start;
2022-11-05 16:30:29;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-05 16:30:33;1047645800;dankodmitry;/help;
2022-11-05 16:30:36;1047645800;dankodmitry;/lesson;
2022-11-05 16:31:06;1047645800;dankodmitry;/lesson;
2022-11-05 16:31:08;1047645800;dankodmitry;/start;
2022-11-05 16:31:11;1047645800;dankodmitry;/group;
2022-11-05 16:31:21;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-05 16:35:15;1047645800;dankodmitry;/group;
2022-11-05 16:37:43;1047645800;dankodmitry;/group;
2022-11-05 16:38:37;1047645800;dankodmitry;/group;
2022-11-05 16:40:21;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-05 16:44:31;1047645800;dankodmitry;/group;
2022-11-05 16:45:14;1047645800;dankodmitry;/group;
2022-11-05 16:45:24;1047645800;dankodmitry;/group;
2022-11-05 16:47:21;1047645800;dankodmitry;/group;
2022-11-05 16:47:29;1047645800;dankodmitry;/group;
2022-11-05 16:47:35;1047645800;dankodmitry;/group ÕœÃ·‰-01-21;
2022-11-05 16:47:46;1047645800;dankodmitry;/group ÕœÃ·‰-01-22;
